#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,Crédito inicial 2017,Modificaciones 2017,Credito definitivo 2017,Obligado 2017
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9251,ATENCIÓN A LOS CIUDADANOS,22720,SERVICIOS DE TRADUCCION E INTERPRETES,150,9,2,3600,0,3600,0
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,150,9,1,26504,0,26504,14405.29
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12101,COMPLEMENTO DE DESTINO,150,9,1,10497,0,10497,8834
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12102,COMPLEMENTO ESPECIFICO,150,9,1,35992,0,35992,28943.51
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",12103,COMPLEMENTO DE PRODUCTIVIDAD,150,9,1,4542,0,4542,3439.54
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",16001,SEGURIDAD SOCIAL,150,9,1,20260,0,20260,11994.06
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",16004,CUOTAS ELKARKIDETZA,150,9,1,1900,0,1900,1366
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",21501,CONSERVACION EQUIPAMIENTO PARA PROCESOS DE LA INFORMACION,150,9,2,3500,0,3500,0
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22601,CANONES,150,9,2,2500,0,2500,0
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22603,PUBLICIDAD Y PROPAGANDA,150,9,2,194000,0,194000,109913.97
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22699,OTROS GASTOS DIVERSOS,150,9,2,1000,0,1000,334.8
150,"ATT.CIUDADANA, PARTICIPACIÓN Y DISTRITOS",9252,"PRENSA, COMUNICACIÓN Y RELACIONES PÚBLICAS",22707,ESTUDIOS Y TRABAJOS TECNICOS,150,9,2,163000,0,163000,96852.44
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,210,2,1,91868,0,91868,69503.75
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,210,2,1,161867,0,161867,122614.92
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,294466,0,294466,176313.49
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12101,COMPLEMENTO DE DESTINO,210,2,1,140428,0,140428,119586.58
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12102,COMPLEMENTO ESPECIFICO,210,2,1,341441,0,341441,291621.68
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,29880,0,29880,21004.57
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12104,GRATIFICACIONES,210,2,1,6654,0,6654,8495.58
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,2956.13
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,16001,SEGURIDAD SOCIAL,210,2,1,214992,0,214992,125903.2
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,16004,CUOTAS ELKARKIDETZA,210,2,1,10148,0,10148,8175.9
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,21501,CONSERVACION EQUIPAMIENTO PARA PROCESOS DE LA INFORMACION,210,2,2,5152,-5000,152,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22199,OTROS SUMINISTROS,210,2,2,4000,0,4000,2950
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22301,TRANSPORTES,210,2,2,1000,0,1000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,210,2,2,8000,0,8000,1000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22603,PUBLICIDAD Y PROPAGANDA,210,2,2,30000,0,30000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22605,REUNIONES Y CONFERENCIAS,210,2,2,5000,0,5000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22699,OTROS GASTOS DIVERSOS,210,2,2,10000,0,10000,9295.71
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,29848,0,29848,21780
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22712,SERVICIOS INFORMATICOS,210,2,2,2000,0,2000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22717,SERVICIOS DE AGENCIAS DE VIAJES,210,2,2,2000,0,2000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22720,SERVICIOS DE TRADUCCION E INTERPRETES,210,2,2,5000,0,5000,12716.23
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,18000,0,18000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,22754,SERVICIOS DE FORMACION Y APRENDIZAJE,210,2,2,0,0,0,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",210,2,2,5000,0,5000,2000
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,10000,0,10000,0
210,ACCIÓN SOCIAL,2301,SERVICIOS GENERALES DE ACCION SOCIAL,64401,APLICACIONES INFORMÁTICAS,210,2,6,600000,0,600000,159999.82
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,1542162,0,1542162,999811.94
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12101,COMPLEMENTO DE DESTINO,210,2,1,605371,0,605371,562663.92
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12102,COMPLEMENTO ESPECIFICO,210,2,1,1646356,0,1646356,1470968.71
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,108098,0,108098,82325.35
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12104,GRATIFICACIONES,210,2,1,0,0,0,12317.76
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,156300.62
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,16001,SEGURIDAD SOCIAL,210,2,1,985171,0,985171,658901.64
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,16004,CUOTAS ELKARKIDETZA,210,2,1,52435,0,52435,45316.9
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22699,OTROS GASTOS DIVERSOS,210,2,2,3000,0,3000,0
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,3000,0,3000,0
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22712,SERVICIOS INFORMATICOS,210,2,2,20000,0,20000,21323.59
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,1084010,0,1084010,680890.41
210,ACCIÓN SOCIAL,2311,ACCIÓN SOCIAL DE BASE,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,20000,0,20000,0
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,94167,0,94167,36735.19
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12101,COMPLEMENTO DE DESTINO,210,2,1,41563,0,41563,20348.43
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12102,COMPLEMENTO ESPECIFICO,210,2,1,104759,0,104759,53660.33
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,8298,0,8298,5635.75
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,8837.8
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",16001,SEGURIDAD SOCIAL,210,2,1,56599,0,56599,22927.55
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",16004,CUOTAS ELKARKIDETZA,210,2,1,3081,0,3081,1599.3
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,0,0,0,525.25
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22301,TRANSPORTES,210,2,2,0,0,0,5258.4
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22603,PUBLICIDAD Y PROPAGANDA,210,2,2,1000,0,1000,0
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22605,REUNIONES Y CONFERENCIAS,210,2,2,2000,0,2000,0
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22699,OTROS GASTOS DIVERSOS,210,2,2,5000,0,5000,0
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,38000,0,38000,21780
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22712,SERVICIOS INFORMATICOS,210,2,2,22000,0,22000,0
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",22740,SERVICIOS DE ACCION SOCIAL,210,2,2,4636000,-55000,4581000,2974436.74
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,15000,0,15000,8057.13
210,ACCIÓN SOCIAL,2312,"MENORES, FAMILIA Y DISCAPACIDAD",48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,879730,0,879730,713465.76
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,161514,0,161514,92979.15
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12101,COMPLEMENTO DE DESTINO,210,2,1,63773,0,63773,52679.66
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12102,COMPLEMENTO ESPECIFICO,210,2,1,188406,0,188406,150048.25
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,20832,0,20832,15623.48
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12104,GRATIFICACIONES,210,2,1,0,0,0,-155.12
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,4596.26
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16001,SEGURIDAD SOCIAL,210,2,1,110050,0,110050,63178.86
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16004,CUOTAS ELKARKIDETZA,210,2,1,5700,0,5700,4507.8
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,210,2,2,59000,0,59000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,1000,0,1000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22199,OTROS SUMINISTROS,210,2,2,14000,0,14000,1675.85
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,210,2,2,13490,0,13490,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22603,PUBLICIDAD Y PROPAGANDA,210,2,2,21000,0,21000,6943.05
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22605,REUNIONES Y CONFERENCIAS,210,2,2,15000,0,15000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22699,OTROS GASTOS DIVERSOS,210,2,2,20000,0,20000,2490
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,60000,0,60000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22712,SERVICIOS INFORMATICOS,210,2,2,15000,0,15000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,210,2,2,1000,0,1000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,15927600,0,15927600,9320661.61
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,2930100,0,2930100,1986876.74
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,1497490,35000,1532490,1023192
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,210,2,7,99000,0,99000,48775
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,202454,0,202454,123770.98
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12101,COMPLEMENTO DE DESTINO,210,2,1,84865,0,84865,76959.96
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12102,COMPLEMENTO ESPECIFICO,210,2,1,243362,0,243362,221209.86
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,27133,0,27133,21459.35
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12104,GRATIFICACIONES,210,2,1,4062,0,4062,3025.11
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,6770.49
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16001,SEGURIDAD SOCIAL,210,2,1,141097,0,141097,94413.58
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16004,CUOTAS ELKARKIDETZA,210,2,1,3720,0,3720,2675
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22699,OTROS GASTOS DIVERSOS,210,2,2,50000,0,50000,55265.23
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,290000,0,290000,159082.74
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,6439000,-174465,6264535,4428391.74
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,1959780,240000,2199780,1702008.64
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,215014,0,215014,120308.98
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12101,COMPLEMENTO DE DESTINO,210,2,1,75066,0,75066,62039.59
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12102,COMPLEMENTO ESPECIFICO,210,2,1,352596,0,352596,278485.63
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,42367,0,42367,28887.61
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12104,GRATIFICACIONES,210,2,1,0,0,0,1028.34
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,33187.78
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16001,SEGURIDAD SOCIAL,210,2,1,185050,0,185050,95193.3
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16004,CUOTAS ELKARKIDETZA,210,2,1,9935,0,9935,8039.4
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,210,2,2,5000,0,5000,1944.77
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,10000,0,10000,702.24
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22109,SUMINISTRO DE PRODUCTOS DE LIMPIEZA Y ASEO,210,2,2,6000,0,6000,1160.49
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22110,SUMINISTRO DE MENAJE DOMESTICO,210,2,2,15000,0,15000,3005.11
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22199,OTROS SUMINISTROS,210,2,2,3000,0,3000,0
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22610,INDEMNIZACIONES,210,2,2,1000,0,1000,0
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22699,OTROS GASTOS DIVERSOS,210,2,2,5000,0,5000,3000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22721,SERVICIOS DE LIMPIEZA Y ASEO,210,2,2,80000,0,80000,35075.28
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,519400,0,519400,314399.97
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,719000,0,719000,448000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,350000,-350000,0,0
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,210,2,7,5000,0,5000,5000
210,ACCIÓN SOCIAL,3371,INSTALACIONES DE ESPARCIMIENTO Y OCIO,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,3,6,20000,0,20000,0
210,ACCIÓN SOCIAL,3371,INSTALACIONES DE ESPARCIMIENTO Y OCIO,62501,MOBILIARIO DESTINADO AL SERVICIO PUBLICO,210,3,6,25000,0,25000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,90097,0,90097,50921.36
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12101,COMPLEMENTO DE DESTINO,220,2,1,33833,0,33833,27114.28
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12102,COMPLEMENTO ESPECIFICO,220,2,1,91738,0,91738,71617.87
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,8159,0,8159,6068.99
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,220,2,1,0,0,0,1259.4
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16001,SEGURIDAD SOCIAL,220,2,1,57098,0,57098,33033.52
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16004,CUOTAS ELKARKIDETZA,220,2,1,2335,0,2335,1679
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,6000,0,6000,5724.9
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,6000,0,6000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22199,OTROS SUMINISTROS,220,2,2,2500,0,2500,294.03
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22301,TRANSPORTES,220,2,2,500,0,500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,220,2,2,1000,0,1000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,13500,0,13500,12989.93
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22605,REUNIONES Y CONFERENCIAS,220,2,2,11000,0,11000,6677.45
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,11500,0,11500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22607,CUOTAS PARTICIPACION EN OTROS ENTES,220,2,2,500,0,500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22699,OTROS GASTOS DIVERSOS,220,2,2,7000,0,7000,900
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,5500,0,5500,2092
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,17500,0,17500,30800.15
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22712,SERVICIOS INFORMATICOS,220,2,2,4000,0,4000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22713,PRESTACIONES DE SERVICIOS DE COMUNICACIÓN E IMAGEN,220,2,2,0,0,0,1996.5
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,6000,0,6000,1291.13
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,16000,0,16000,2905.84
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,1000,0,1000,544.5
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22751,SERVICIOS EDUCATIVOS,220,2,2,7000,0,7000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,83160,0,83160,15661.5
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22757,SERVICIOS DE MEDIACIÓN,220,2,2,1100,0,1100,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,500,0,500,4413.75
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,6000,0,6000,1000
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,220,2,4,0,0,0,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,2,4,15000,0,15000,14999.36
