#Orgánica,,Programa,,Subconcepto,,Vinc. Org.,Vinc. Fun.,Vinc. Eco.,"Crédito inicial 2015","Modificaciones 2015","Credito definitivo 2015","Obligado 2015"
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,139022,0,139022,131442.64
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12101,COMPLEMENTO DE DESTINO,210,2,1,54658,0,54658,76401.19
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12102,COMPLEMENTO ESPECIFICO,210,2,1,163736,0,163736,211365.39
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,15148,0,15148,26734.33
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12104,GRATIFICACIONES,210,2,1,0,0,0,4176.86
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,19059.83
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16001,SEGURIDAD SOCIAL,210,2,1,98515,0,98515,117563.78
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,16004,CUOTAS ELKARKIDETZA,210,2,1,5700,0,5700,6488.08
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,210,2,2,55000,0,55000,58356.21
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22199,OTROS SUMINISTROS,210,2,2,16000,0,16000,4512.09
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,210,2,2,13490,0,13490,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22603,PUBLICIDAD Y PROPAGANDA,210,2,2,22000,0,22000,31810.45
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22605,REUNIONES Y CONFERENCIAS,210,2,2,15000,0,15000,20725.84
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22699,OTROS GASTOS DIVERSOS,210,2,2,15000,0,15000,22698
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,10000,0,10000,21780
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22712,SERVICIOS INFORMATICOS,210,2,2,15000,0,15000,2117.5
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,210,2,2,0,0,0,1773.86
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,15425245,-42000,15383245,13452898.71
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,2785477,0,2785477,2616337.9
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,1075400,7640,1083040,1079040
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,15000,0,15000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,62501,MOBILIARIO DESTINADO AL SERVICIO PUBLICO,210,2,6,20000,0,20000,4717.73
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,64301,"INVESTIGACIONES, ESTUDIOS Y PROYECTOS",210,2,6,10000,0,10000,0
210,ACCIÓN SOCIAL,2313,PERSONAS MAYORES,78199,TRANSFERENCIAS DE CAPITAL A INSTITUCIONES SIN FINES DE LUCRO,210,2,7,99000,-7640,91360,91360
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,180608,0,180608,169537.29
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12101,COMPLEMENTO DE DESTINO,210,2,1,79666,0,79666,108653.59
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12102,COMPLEMENTO ESPECIFICO,210,2,1,237017,0,237017,305573.76
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,11448,0,11448,26842.17
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12104,GRATIFICACIONES,210,2,1,535,0,535,890.8
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,9814.19
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16001,SEGURIDAD SOCIAL,210,2,1,130048,0,130048,160134.71
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,16004,CUOTAS ELKARKIDETZA,210,2,1,3720,0,3720,5103.28
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22699,OTROS GASTOS DIVERSOS,210,2,2,35000,0,35000,60245.89
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22707,ESTUDIOS Y TRABAJOS TECNICOS,210,2,2,0,0,0,15125
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,288800,22000,310800,280556.97
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,210,2,4,4827877,903850.74,5731727.74,5493877.93
210,ACCIÓN SOCIAL,2315,INSERCIÓN SOCIAL,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,2442780,-263326.31,2179453.69,1988322.74
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,210,2,1,189382,0,189382,170679.16
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12101,COMPLEMENTO DE DESTINO,210,2,1,65879,0,65879,89185.49
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12102,COMPLEMENTO ESPECIFICO,210,2,1,328642,0,328642,384084.73
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12103,COMPLEMENTO DE PRODUCTIVIDAD,210,2,1,34990,0,34990,45516.11
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12104,GRATIFICACIONES,210,2,1,0,0,0,9804.72
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,210,2,1,0,0,0,9015.28
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16001,SEGURIDAD SOCIAL,210,2,1,173573,0,173573,215192.01
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,16004,CUOTAS ELKARKIDETZA,210,2,1,8035,0,8035,9929.92
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,21901,CONSERVACION DE OTRO INMOVILIZADO MATERIAL,210,2,2,6000,0,6000,4729.5
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22106,SUMINISTRO DE PRODUCTOS ALIMENTICIOS,210,2,2,10000,0,10000,5774.63
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22109,SUMINISTRO DE PRODUCTOS DE LIMPIEZA Y ASEO,210,2,2,6000,0,6000,1427.87
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22110,SUMINISTRO DE MENAJE DOMESTICO,210,2,2,4950,0,4950,8562.9
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22199,OTROS SUMINISTROS,210,2,2,5000,0,5000,0
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22699,OTROS GASTOS DIVERSOS,210,2,2,5000,0,5000,3000
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22721,SERVICIOS DE LIMPIEZA Y ASEO,210,2,2,80000,0,80000,36528.81
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,22740,SERVICIOS DE ACCION SOCIAL,210,2,2,521280,0,521280,489936.85
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,210,2,4,469000,33326.31,502326.31,502326.31
210,ACCIÓN SOCIAL,2316,ALOJAMIENTO DE URGENCIA,62201,EDIFICIOS Y OTRAS CONSTRUCCIONES DESTINADAS AL SERVICIO PUBLICO,210,2,6,600000,0,600000,3455.39
210,ACCIÓN SOCIAL,9121,APOYO AL GOBIERNO MUNICIPAL,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,210,9,1,136587,0,136587,62372.49
210,ACCIÓN SOCIAL,9121,APOYO AL GOBIERNO MUNICIPAL,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,210,9,1,0,0,0,270.56
210,ACCIÓN SOCIAL,9121,APOYO AL GOBIERNO MUNICIPAL,16001,SEGURIDAD SOCIAL,210,9,1,28172,0,28172,23000.23
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,35116,0,35116,71637.48
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12101,COMPLEMENTO DE DESTINO,220,2,1,12713,0,12713,40095.51
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12102,COMPLEMENTO ESPECIFICO,220,2,1,35326,0,35326,103302.71
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,4498,0,4498,10631.14
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,220,2,1,0,0,0,4567.78
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16001,SEGURIDAD SOCIAL,220,2,1,21944,0,21944,69346.48
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,16004,CUOTAS ELKARKIDETZA,220,2,1,2335,0,2335,2334.08
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,6000,0,6000,3717.97
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,6000,0,6000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22199,OTROS SUMINISTROS,220,2,2,2500,0,2500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22602,ATENCIONES PROTOCALARIAS Y REPRESENTATIVAS,220,2,2,1000,0,1000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,13500,15231.75,28731.75,37679.47
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22605,REUNIONES Y CONFERENCIAS,220,2,2,11000,2131.38,13131.38,8363.34
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,11500,0,11500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22607,CUOTAS PARTICIPACION EN OTROS ENTES,220,2,2,500,0,500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22699,OTROS GASTOS DIVERSOS,220,2,2,7000,0,7000,2600.03
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,5500,0,5500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,18000,0,18000,22179.17
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22712,SERVICIOS INFORMATICOS,220,2,2,1500,0,1500,162.14
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,8000,0,8000,1287.23
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,16500,0,16500,4880.87
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22722,SERVICIOS PRESTADOS POR AZKUNA ZENTROA,220,2,2,1000,2000,3000,5375.62
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,1000,0,1000,1694
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22751,SERVICIOS EDUCATIVOS,220,2,2,7000,0,7000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,83160,38500,121660,68444.68
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22757,SERVICIOS DE MEDIACIÓN,220,2,2,1100,0,1100,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,500,0,500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,6000,0,6000,1630.89
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2314,INMIGRACIÓN,48199,OTRAS TRANSFERENCIAS CORRIENTES A INSTITUCIONES SIN FINES DE LUCRO,220,2,4,12000,0,12000,11367.36
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,71572,0,71572,58483.8
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12101,COMPLEMENTO DE DESTINO,220,2,1,28022,0,28022,36467.35
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12102,COMPLEMENTO ESPECIFICO,220,2,1,73419,0,73419,88057.87
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,2336,0,2336,6783.32
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12104,GRATIFICACIONES,220,2,1,0,0,0,707.36
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,220,2,1,0,0,0,13553.15
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,16001,SEGURIDAD SOCIAL,220,2,1,45971,0,45971,37796.48
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,1000,0,1000,5045.7
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22110,SUMINISTRO DE MENAJE DOMESTICO,220,2,2,5000,0,5000,4057.4
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22199,OTROS SUMINISTROS,220,2,2,2500,0,2500,898.42
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22408,SEGUROS DE RESPONSABILIDAD CIVIL,220,2,2,1000,0,1000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,13500,0,13500,64949.45
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22604,GASTOS JURIDICOS,220,2,2,5000,0,5000,3242.07
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22605,REUNIONES Y CONFERENCIAS,220,2,2,33000,0,33000,21896.32
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,30000,0,30000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22699,OTROS GASTOS DIVERSOS,220,2,2,15000,0,15000,10869.75
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,500,0,500,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,10500,0,10500,38462.07
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22712,SERVICIOS INFORMATICOS,220,2,2,0,0,0,1050.28
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,1000,0,1000,1705.49
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,9000,0,9000,5916.59
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22722,SERVICIOS PRESTADOS POR AZKUNA ZENTROA,220,2,2,3000,0,3000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22723,SERVICIOS DE ILUMINACIÓN Y SONIDO,220,2,2,0,0,0,532.4
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22740,SERVICIOS DE ACCION SOCIAL,220,2,2,244700,0,244700,140797.7
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22751,SERVICIOS EDUCATIVOS,220,2,2,63400,0,63400,27184
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22756,SERVICIOS DE GESTIÓN INTERCULTURAL,220,2,2,23000,0,23000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,22799,OTROS TRABAJOS REALIZADOS POR EMPRESAS EXTERNAS,220,2,2,2000,0,2000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,23001,"DIETAS, LOCOMOCION Y TRASLADO DEL PERSONAL",220,2,2,500,0,500,460.42
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,48099,OTRAS TRANSFERENCIAS CORRIENTES A FAMILIAS,220,2,4,35000,0,35000,21800.93
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62501,MOBILIARIO DESTINADO AL SERVICIO PUBLICO,220,2,6,1000,0,1000,2473
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62599,OTROS ENSERES DESTINADOS AL SERVICIO PUBLICO,220,2,6,1000,0,1000,399
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,62901,OTRAS INVERSIONES DESTINADAS AL SERVICIO PUBLICO,220,2,6,12000,0,12000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2317,ATENCIÓN SOCIAL DIRIGIDA A LAS MUJERES,64501,APLICACIONES INFORMÁTICAS,220,2,6,1000,0,1000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,10001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DE ALTOS CARGOS,220,2,1,69293,0,69293,74886.01
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,11001,RETRIBUCIONES BASICAS Y OTRAS REMUNERACIONES DEL PERSONAL EVENTUAL DE GABINETES,220,2,1,78524,0,78524,78043.07
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,12001,RETRIBUCIONES BASICAS DEL PERSONAL FUNCIONARIO,220,2,1,92956,0,92956,63747.61
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,12101,COMPLEMENTO DE DESTINO,220,2,1,41013,0,41013,43101.54
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,12102,COMPLEMENTO ESPECIFICO,220,2,1,109605,0,109605,107521.94
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,12103,COMPLEMENTO DE PRODUCTIVIDAD,220,2,1,10380,0,10380,9963.96
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,12105,PRESTACIONES Y COMPLEMENTOS POR INCAPACIDAD TEMPORAL,220,2,1,0,0,0,40893.65
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,16001,SEGURIDAD SOCIAL,220,2,1,86032,0,86032,65233.01
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,16004,CUOTAS ELKARKIDETZA,220,2,1,3081,0,3081,3080.42
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,20101,ARRENDAMIENTO DE EDIFICIOS Y OTRAS CONSTRUCCIONES,220,2,2,0,0,0,2054.58
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,20901,ARRENDAMIENTO DE OTRO INMOVILIZADO MATERIAL,220,2,2,2000,0,2000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22199,OTROS SUMINISTROS,220,2,2,2000,0,2000,910
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22601,CANONES,220,2,2,1000,0,1000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22603,PUBLICIDAD Y PROPAGANDA,220,2,2,10500,0,10500,20988.67
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22605,REUNIONES Y CONFERENCIAS,220,2,2,17000,0,17000,7215.29
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22606,ACTIVIDADES SOCIO-CULTURALES,220,2,2,9000,0,9000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22699,OTROS GASTOS DIVERSOS,220,2,2,2000,0,2000,500
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22704,CONTRATOS SOCIO-CULTURALES,220,2,2,63500,0,63500,53253.85
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22707,ESTUDIOS Y TRABAJOS TECNICOS,220,2,2,17000,0,17000,62437.85
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22712,SERVICIOS INFORMATICOS,220,2,2,1000,0,1000,3260.95
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22717,SERVICIOS DE AGENCIAS DE VIAJES,220,2,2,2000,0,2000,0
220,"IGUALDAD, COOPERACION, CONVIVENCIA Y FIESTAS",2381,PROMOCIÓN DE POLÍTICAS DE IGUALDAD,22720,SERVICIOS DE TRADUCCION E INTERPRETES,220,2,2,5500,0,5500,5501.52
